0	-8.76278115	-7.76208066	-6.76138017	-5.76067968	-4.78666453	-3.78596404	-2.78526355	-1.78456306	-0.783862574	-0.717149208	-0.677121189	-0.623750496	-0.583722476	-0.530351783	-0.476981091	-0.436953071	-0.383582378	-0.330211685	-0.276840993	-0.236812973	-0.18344228	-0.130071587	-0.0767008946	-0.0366728746	0.0166978184	0.0700685114	0.123439204	0.163467224	0.216837916	0.270208609	0.323579302	0.363607321	0.430320687	0.470348707	0.5237194	0.563747419	0.617118112	0.670488805	0.723859498	0.763887517	0.81725821	0.870628903	0.923999596	0.964027615	1.03074098	1.070769	1.12413969	1.16416771	1.21753841	1.33762247	1.41767851	1.53776257	1.61781861	1.73790267	1.8179587	1.93804276	2.0180988	2.13818286	2.2182389	2.418379	2.6185191	2.83200187	3.03214197	3.23228206	3.43242216	3.61921959	3.83270236	4.01949978	4.21963988	4.43312265	4.63326275	4.82006018	5.03354295	5.22034037	5.71401928	6.22104086	6.71471977	7.22174135	7.71542026	8.22244184	8.71612075	9.22314233	9.71682124	10.2238428	11.2245433	12.2252438	13.2259443	14.2133021	15.2140026	16.2147031	17.2287462	18.2294467	19.2301472	20.2308477	22.218906	24.220307	26.221708	28.2364516	30.2245099	32.2392536	34.2139692	36.2287129	38.2301139	40.2181722	42.2195731	44.2343168	46.2223751	48.2371188	50.2251771	55.2153368	60.2188393	65.2223418	70.2258442	75.216004	80.2195064	85.2230089	90.2131687	95.2166711	100.220174	110.213836	120.220841	130.214503	140.221508	150.21517	160.222175	170.215837	180.222842	190.216504	200.223509	220.210834	240.224844	260.212168	280.226178	300.213502	320.200827	340.201494	360.215504	380.216171	400.216838	420.204162	440.218172	460.205497	480.206164	500.206831	550.201827	600.210167	650.205163	700.20016	750.208499	800.203495	850.211834	900.206831	950.201827	1000.21017
410.231567	-1.02602764	-0.84917017	-1.25256485	-1.07082812	-1.31031653	-0.988175436	-0.969436928	-1.25330071	-1.05260227	-0.972841598	-0.967034727	-0.890340919	-0.842098398	-1.02225489	-1.1442939	-1.00772052	-1.09846643	-1.02330069	-0.954163625	-1.3132066	-5.16082696	-9.13097484	8.55855508	33.940268	56.6343909	49.7452165	24.0071749	6.15912024	-3.65503867	-5.09230483	-4.09312416	-3.71503961	-3.72034996	-3.44671073	-3.49057688	-3.60797786	-3.34046569	-3.21092994	-2.91381366	-2.74492279	-3.14507229	-3.22345007	-2.85467881	-2.90315926	-3.59797193	-3.38390623	-2.91452807	-2.92598214	-2.83532424	-3.27307754	-2.64402377	-1.92366465	-2.23571294	-2.80223171	-2.64828447	-2.60047436	-2.26364626	-2.47868286	-2.43730223	-2.17947059	-2.02011109	-2.46084467	-2.41478634	-1.63524831	-1.71946824	-2.10429416	-1.77045478	-1.68777238	-2.39720941	-1.69805081	-1.54252315	-1.32349153	-1.62385006	-1.84165845	-0.990500118	-1.50289821	-1.78425752	-1.0063864	-1.24345563	-1.61052291	-1.79701946	-1.22040565	-1.15181947	-0.537107338	-0.946261052	-1.08376998	-0.637726108	-0.250605194	-0.559293789	-0.517691048	-0.200535785	-0.357518949	-0.102136872	-0.560009187	-0.177032872	-0.131568568	0.115654073	-0.520769656	0.399013351	-0.112339784	0.558316439	0.310352935	0.754276165	0.683253217	0.0761381942	0.00135062421	0.498032075	0.562822075	0.381288643	1.12432903	0.513660572	0.267771106	0.881747333	1.59788296	1.15427932	1.02878804	1.19570514	1.49476227	0.895359192	1.06211954	1.33106462	1.21583581	0.831464804	1.47216884	1.04865123	0.865745587	0.867872419	0.849037925	0.86388692	0.426591986	0.842117759	0.858405046	0.545474537	0.691767305	1.02959562	0.989308017	0.611106514	0.7487854	0.970247108	0.0852900207	0.322941818	0.063787998	0.44279297	0.404104841	-0.074370375	0.0780055191	0.0557680287	-0.42295225	0.198801118	-0.162153185	-0.125907812	0.120834699	-0.0503297763	-0.138288816
411.880432	-0.924549786	-0.83744132	-1.19468472	-1.08389677	-1.23598004	-0.953832304	-1.01359714	-1.16305219	-0.975878575	-0.921822714	-0.966902749	-0.855108981	-0.829860539	-0.96954102	-1.06857405	-0.848550083	-1.0777313	-0.911650691	-0.924214692	-1.15612391	-4.68823054	-11.1118281	4.10219739	33.0440783	56.6971834	47.8843613	22.0179544	5.17208975	-4.02062988	-5.39333144	-4.38096992	-4.15871897	-4.14094472	-3.72547826	-3.91720841	-3.92217444	-3.6501814	-3.56425888	-3.21952657	-3.13893141	-3.55349805	-3.49210175	-3.15986884	-3.33158666	-3.9845783	-3.54065097	-3.24617498	-3.34212167	-3.1772081	-3.64541029	-2.8890329	-2.23258345	-2.61439291	-3.18814505	-2.96615701	-2.95893803	-2.6110163	-2.86258557	-2.78049928	-2.54518169	-2.45819536	-2.81229448	-2.75989272	-1.97303526	-2.03207188	-2.40181753	-2.07585323	-2.11629177	-2.74457601	-1.99865396	-1.9672167	-1.75757956	-1.97905987	-2.18905453	-1.41001424	-1.82657081	-2.10626194	-1.34508705	-1.58822821	-1.91689308	-2.09190238	-1.56676983	-1.52657944	-0.944725037	-1.32534608	-1.37363671	-0.97870713	-0.651727713	-0.890077264	-0.858385298	-0.604593065	-0.760781493	-0.446764673	-0.858877448	-0.530690537	-0.444453365	-0.26136088	-0.826205141	0.0166304372	-0.437575495	0.20155176	-0.022205497	0.419594733	0.38097945	-0.182382689	-0.253784544	0.138082352	0.241041837	0.165609935	0.793981037	0.229411712	0.0447757523	0.566159049	1.21568235	0.928849931	0.716341144	0.922955411	1.14343857	0.679071656	0.842241437	1.12433918	0.886924798	0.641533202	1.2144883	0.872906197	0.66252044	0.703867627	0.702225935	0.656477383	0.316936674	0.700450388	0.672625071	0.442098558	0.538211164	0.86289452	0.883117793	0.520262336	0.67641407	0.891691313	0.087535308	0.228921837	0.0513048176	0.369913806	0.371620903	-0.0283646767	0.105772222	0.085592433	-0.370454353	0.148129184	-0.147561962	-0.0810603571	0.197222354	0.0239294313	-0.0856782795
413.529175	-0.798465237	-0.804533858	-1.17954841	-1.07040118	-1.18574356	-0.920571992	-0.979741603	-1.11345997	-0.934239978	-0.889892176	-0.918773733	-0.843093288	-0.849392404	-0.954189954	-1.06487249	-0.704754889	-1.09768128	-0.834223991	-0.896267962	-0.988381097	-4.17888667	-12.7531968	-0.058725892	33.624583	56.2936159	46.0454346	20.4007188	4.01263211	-4.56922691	-5.83260972	-4.64834629	-4.53490121	-4.48775832	-3.99040765	-4.28874821	-4.27332741	-3.95417229	-3.93414548	-3.53877531	-3.675596	-3.93893788	-3.83079519	-3.44322844	-3.75300915	-4.27936861	-3.75794998	-3.57311341	-3.70970368	-3.3982477	-3.95858379	-3.17555313	-2.62204876	-3.0836543	-3.54402931	-3.2973898	-3.27617152	-2.90910214	-3.27351657	-3.09718101	-2.92853324	-2.84441979	-3.17699833	-3.06700914	-2.30720452	-2.40095818	-2.75134604	-2.43934667	-2.51838311	-3.00343448	-2.33754851	-2.31509255	-2.11865596	-2.32156115	-2.48059394	-1.81793649	-2.1362185	-2.35782513	-1.700071	-1.9568109	-2.24982061	-2.43571687	-1.89145973	-1.87057696	-1.34242836	-1.70522865	-1.77809249	-1.28749548	-1.11436173	-1.2775765	-1.28849326	-1.07682572	-1.19501566	-0.840006988	-1.28224336	-0.87231733	-0.802851706	-0.592434531	-1.05873326	-0.406267885	-0.743496412	-0.187840789	-0.397374907	0.00163331956	0.0263543833	-0.49320591	-0.568177585	-0.201875252	-0.154114294	-0.0995717822	0.348919819	-0.0233543968	-0.207064199	0.279142853	0.825543588	0.568994045	0.401780943	0.634533688	0.821229206	0.433282513	0.557223467	0.790346111	0.611690589	0.42726673	0.902400152	0.604307521	0.44170821	0.42846179	0.460526275	0.459314343	0.163060822	0.542644459	0.50782186	0.287299642	0.412736175	0.75081813	0.752108064	0.436027973	0.57053205	0.760159375	0.0039418873	0.171060659	0.00537879587	0.2642239	0.340927416	-0.0475999928	0.088299382	0.016651642	-0.352008664	0.12359066	-0.183859504	-0.116982787	0.187441154	0.0584424151	-0.0773843405
415.177826	-0.74921091	-0.785116366	-1.13859259	-1.01817233	-1.12409525	-0.909681414	-0.989788399	-1.0949065	-0.920436579	-0.94841414	-0.879644186	-0.878679182	-0.885344557	-0.924551486	-0.905402714	-0.740504369	-1.04938448	-0.84287764	-0.880443663	-1.31026565	-4.70057774	-11.4276845	0.833206214	29.8819965	50.2990098	42.1414406	19.6884531	4.72961557	-4.21804112	-6.05074789	-5.18941412	-4.98786297	-4.86103506	-4.49470537	-4.75251954	-4.64816108	-4.34992003	-4.26601421	-4.06139093	-4.26402056	-4.38049389	-4.18087607	-3.96228401	-4.29978553	-4.51548235	-4.13564619	-4.0135149	-4.05538526	-3.87142908	-4.19455306	-3.5513351	-3.23211703	-3.58540452	-3.87368573	-3.75857561	-3.63600475	-3.45246541	-3.73651256	-3.47852489	-3.41373186	-3.35983972	-3.5792531	-3.39493187	-2.83018967	-2.82309393	-3.10985369	-2.90583622	-3.10100606	-3.37750232	-2.82029469	-2.7491349	-2.67073173	-2.75200366	-2.90120402	-2.36769809	-2.60976785	-2.74930588	-2.21388398	-2.44330011	-2.69298491	-2.83318988	-2.34398182	-2.37615117	-1.86794439	-2.20711932	-2.20265221	-1.75868609	-1.67246862	-1.66560144	-1.83152075	-1.5864263	-1.73574581	-1.33676745	-1.6676653	-1.35947791	-1.32025935	-1.07953387	-1.40418693	-0.899808172	-1.18739457	-0.662208779	-0.875897035	-0.485687736	-0.443304801	-0.842194111	-0.911894767	-0.606166492	-0.62582562	-0.492253267	-0.181356276	-0.435940486	-0.525316461	-0.244384173	0.308569102	0.193013663	0.0329820862	0.212113357	0.403252506	0.157888007	0.165814508	0.417688858	0.234164417	0.13172762	0.553870735	0.264145135	0.210807184	0.191436291	0.196853718	0.165513523	-0.126608717	0.332597082	0.189483854	0.136325698	0.224110831	0.483864944	0.55209396	0.304762703	0.390891707	0.597727293	-0.0914443929	0.0767710239	-0.0924061498	0.161855528	0.218299901	-0.155924322	-0.0411342513	-0.0692257654	-0.349569629	-0.0203320223	-0.226114204	-0.161295238	0.148060461	-0.0164450725	-0.0592715738
416.826385	-0.757610442	-0.795189944	-1.08779436	-0.946588384	-1.06534885	-0.875918582	-0.985334799	-1.121946	-0.917440106	-0.872555559	-0.814390245	-0.901389645	-0.944199991	-0.952760807	-0.857973968	-0.815210267	-1.01570464	-0.833843113	-0.854821192	-1.44008725	-5.35348692	-10.8844791	1.24844205	25.5324158	44.3017252	38.6875526	18.7281638	5.19099143	-3.91720743	-6.3396709	-5.77627038	-5.57034222	-5.31638646	-5.09980296	-5.24746046	-5.07659596	-4.84583017	-4.77960612	-4.71690604	-4.9168427	-4.94213276	-4.71090585	-4.60737433	-4.86113049	-4.87096841	-4.60021841	-4.52318576	-4.48768878	-4.37664077	-4.56001739	-4.12325993	-3.91322268	-4.20603398	-4.36462583	-4.27416613	-4.12012246	-4.01635262	-4.17939021	-3.9502008	-3.94505686	-3.85681498	-4.10821008	-3.86111677	-3.50311821	-3.40355627	-3.61532004	-3.54119425	-3.7063756	-3.81263706	-3.39680578	-3.26105236	-3.23410521	-3.29712368	-3.40820586	-2.99309826	-3.15219413	-3.15177201	-2.80785037	-3.02974207	-3.20855956	-3.39066728	-2.90375593	-2.97084769	-2.4598827	-2.74924907	-2.73378288	-2.38335532	-2.30641289	-2.30422133	-2.42649056	-2.19021573	-2.26627576	-1.93143717	-2.21365639	-1.88803657	-1.89754165	-1.63010829	-1.84969079	-1.44049662	-1.7364724	-1.20845207	-1.43858853	-1.03153237	-1.03027791	-1.30910395	-1.39757615	-1.1624483	-1.16820008	-1.00786628	-0.740176063	-0.920036749	-0.979147835	-0.735258849	-0.21382186	-0.315571093	-0.396030834	-0.28809488	-0.00283975541	-0.286894338	-0.338328525	-0.115876234	-0.165243466	-0.264678303	0.151613666	-0.119905342	-0.0859838871	-0.216076934	-0.1396265	-0.173703376	-0.530434096	0.0124540725	-0.108345923	-0.117130455	-0.0615626044	0.197777327	0.246572403	0.0898686402	0.105443678	0.348760671	-0.253814905	-0.0181059858	-0.189614731	0.0267435331	-9.82049635E-4	-0.322395503	-0.162326146	-0.229389381	-0.443728438	-0.164315909	-0.294336531	-0.292311323	-0.0826851112	-0.0914645019	-0.139627064
418.474854	-0.769974263	-0.716647091	-1.01746238	-0.912314687	-0.989745729	-0.825667141	-1.04382753	-1.05093754	-0.90592931	-0.79278984	-0.714071735	-0.887531478	-0.941249608	-0.91193564	-0.721686294	-0.851566783	-0.976329496	-0.776959493	-0.839293735	-1.44163142	-5.61508487	-11.3202571	-0.0241168122	21.3232292	39.3952331	35.7189268	17.350554	5.16648886	-3.95588611	-6.73911353	-6.45231173	-6.26472348	-5.89864385	-5.81333816	-5.76236013	-5.57488547	-5.4338398	-5.32077765	-5.40341376	-5.522728	-5.4826464	-5.26800686	-5.27918648	-5.43887486	-5.30891961	-5.11200435	-5.09094149	-5.06858931	-5.04188037	-5.04202251	-4.70786054	-4.6177969	-4.87122009	-4.96193295	-4.85209018	-4.76510153	-4.69350925	-4.71219916	-4.50810027	-4.51732013	-4.51272939	-4.71695063	-4.48068451	-4.28426212	-4.00597805	-4.18529602	-4.22852196	-4.37129944	-4.36662886	-4.00108165	-3.98849047	-3.91143912	-3.9513044	-4.03466419	-3.68791461	-3.80647587	-3.74113413	-3.5489066	-3.66349526	-3.74927988	-3.95374503	-3.52472625	-3.5937724	-3.10530263	-3.41789672	-3.31434752	-3.13615853	-2.99355358	-2.94325232	-3.07591021	-2.884089	-2.96644934	-2.65092028	-2.77116843	-2.52996637	-2.59104136	-2.29675506	-2.449811	-2.06979437	-2.44433473	-1.80757973	-2.04488553	-1.72494086	-1.62233823	-1.79255718	-1.93985203	-1.83026952	-1.78541943	-1.54944766	-1.43009003	-1.55610441	-1.54135625	-1.34527931	-0.839719952	-0.850634492	-0.951722924	-0.878248947	-0.564458723	-0.776998073	-0.852722186	-0.625585676	-0.658816049	-0.666100965	-0.338989801	-0.571384806	-0.541416816	-0.657093699	-0.503282216	-0.554314933	-0.899824419	-0.380295644	-0.528035174	-0.442266326	-0.380588905	-0.154394553	-0.135705025	-0.239995558	-0.161678599	0.0799285191	-0.470040717	-0.185038602	-0.377129325	-0.19065328	-0.201492909	-0.465225417	-0.326073483	-0.338757471	-0.484951346	-0.360984898	-0.465042227	-0.443395535	-0.19479013	-0.261837512	-0.216384861
420.123199	-0.692145474	-0.682633436	-0.907338848	-0.878750719	-0.937197323	-0.795961358	-1.03931621	-1.03046244	-0.859429185	-0.671490126	-0.69369357	-0.924164088	-0.876960096	-0.899521382	-0.574108088	-0.901423141	-0.893790176	-0.779666002	-0.784164849	-1.24819532	-5.48435598	-12.385377	-2.62539564	17.95047	35.8967062	33.0452866	15.4429789	4.64609763	-4.36173732	-7.15304497	-7.01087313	-6.88537387	-6.35042987	-6.32418603	-6.15970354	-6.09863323	-6.02810844	-5.90270425	-6.08485609	-6.08062612	-6.06146548	-5.87802838	-5.88196418	-5.92160276	-5.78629633	-5.68806832	-5.69645548	-5.65034744	-5.62045611	-5.51082837	-5.28144614	-5.25762986	-5.45620901	-5.50656828	-5.43063905	-5.33074661	-5.28442936	-5.24283773	-5.06955995	-5.09657805	-5.11178578	-5.26503902	-5.05105582	-4.92830446	-4.66917038	-4.79788829	-4.84121152	-4.98459094	-4.83262542	-4.59371862	-4.6513166	-4.52656952	-4.51011189	-4.58026266	-4.34736598	-4.38082791	-4.25939313	-4.24453031	-4.29385916	-4.39136195	-4.55459706	-4.17223762	-4.18163987	-3.81312446	-4.10929763	-3.97970225	-3.8523832	-3.63089361	-3.60323824	-3.6843948	-3.61751767	-3.5860325	-3.35568577	-3.45496694	-3.15423237	-3.16456067	-2.94694163	-2.92157418	-2.74216959	-3.08627874	-2.46521977	-2.62966611	-2.40533377	-2.25497539	-2.36060867	-2.56665704	-2.51945727	-2.41673607	-2.12820366	-2.07485309	-2.17445298	-2.10424367	-1.75304613	-1.48503198	-1.46284194	-1.44049523	-1.46772626	-1.14609916	-1.22478113	-1.32699801	-1.14389099	-1.14086089	-1.09453427	-0.924467599	-0.939215583	-0.960609877	-1.09315807	-0.922666795	-0.950370375	-1.27614552	-0.79105786	-0.748371635	-0.731405349	-0.64016801	-0.49270385	-0.469557074	-0.531593694	-0.430764861	-0.265083398	-0.638953081	-0.369184677	-0.534734377	-0.395090487	-0.433536602	-0.627251412	-0.395273819	-0.502247247	-0.612317694	-0.418321293	-0.506193593	-0.477877593	-0.35562111	-0.324753725	-0.278507711
421.771484	-0.63290056	-0.768507576	-0.856899655	-0.904919329	-0.912564704	-0.911401188	-1.06205747	-0.970315339	-0.91133139	-0.640744532	-0.695540379	-0.966961885	-0.8115101	-0.883484772	-0.463678672	-1.02507735	-0.834536475	-0.769886613	-0.886254402	-1.17509417	-5.10511372	-13.4226335	-5.31469853	15.8746884	33.5388995	30.4264498	13.2862085	3.70512819	-5.05127485	-7.66523739	-7.4772693	-7.38286697	-6.74150255	-6.77200378	-6.55960263	-6.55376157	-6.49322997	-6.39711073	-6.72480155	-6.48703321	-6.48622538	-6.29298422	-6.37604209	-6.3007897	-6.23067238	-6.16107024	-6.12513309	-6.14407338	-6.11037157	-5.92630537	-5.81040811	-5.84694264	-5.94128302	-6.01428555	-5.9757544	-5.88320353	-5.89026095	-5.75200596	-5.6078858	-5.65842786	-5.65689637	-5.77806688	-5.56062827	-5.47943888	-5.22483801	-5.33176479	-5.41848043	-5.50245058	-5.29056473	-5.14763102	-5.25367567	-5.05199464	-5.0380558	-5.0904582	-4.9973312	-4.9639836	-4.74781543	-4.91368259	-4.94792714	-4.8890209	-5.00890478	-4.81775658	-4.73788115	-4.48392143	-4.65662764	-4.44302983	-4.46042883	-4.18658773	-4.18124872	-4.31373426	-4.27285492	-4.22204992	-4.02306666	-4.03138674	-3.79263906	-3.76814871	-3.60879303	-3.44432301	-3.36614147	-3.70009189	-3.05990044	-3.18127142	-3.07878313	-2.83689568	-2.91413891	-3.0647783	-3.14815645	-3.04470325	-2.63487434	-2.71179596	-2.70300566	-2.6147359	-2.23058244	-2.09409222	-2.01364412	-1.98006423	-1.98095265	-1.73500112	-1.58377572	-1.78322784	-1.50085483	-1.62840737	-1.40721006	-1.43016845	-1.33899722	-1.32110668	-1.46338501	-1.29865796	-1.29146344	-1.47271603	-1.05845556	-1.05175314	-1.01883107	-0.838299395	-0.721486916	-0.75976687	-0.742145127	-0.557348465	-0.583655016	-0.749449396	-0.569742606	-0.685020664	-0.577832633	-0.598604777	-0.690362937	-0.485144891	-0.584786737	-0.617711224	-0.493767318	-0.599084984	-0.530801616	-0.356229192	-0.371205622	-0.200482674
423.419617	-0.685845853	-0.856420744	-0.793737958	-0.828457296	-0.847416219	-1.00613042	-1.04611362	-1.03880998	-0.856792485	-0.603325398	-0.851700024	-0.9284276	-0.794795529	-0.883013626	-0.65164686	-1.04083429	-0.736890564	-0.796561737	-0.858242065	-1.08664636	-4.51028194	-13.8080286	-4.78403756	14.690269	31.6817159	27.797107	11.8288931	2.6183759	-5.9627739	-8.18779274	-7.87224471	-7.7493248	-7.07969779	-7.08368928	-6.88354567	-6.84566511	-6.91864412	-6.77766538	-7.05998629	-6.81898084	-6.84965948	-6.6228334	-6.71513908	-6.54443773	-6.6255552	-6.61384804	-6.46190466	-6.43463029	-6.34779488	-6.1824921	-6.20362022	-6.27223645	-6.24615885	-6.3531712	-6.36577449	-6.31367763	-6.32149869	-6.11005529	-6.04744699	-6.14687351	-6.06520049	-6.06190772	-5.86526839	-5.91065203	-5.67702192	-5.69352235	-5.85815598	-5.8764456	-5.58047908	-5.50587618	-5.54089625	-5.47317393	-5.41976223	-5.47877561	-5.49259739	-5.36744138	-5.16904028	-5.32759857	-5.41333343	-5.32200831	-5.3733796	-5.31528767	-5.26298252	-5.00217048	-5.11690727	-4.76076462	-4.86024224	-4.63383044	-4.62839146	-4.73143395	-4.71153966	-4.67230712	-4.46962751	-4.51590624	-4.29147127	-4.15371086	-4.05341131	-3.7537265	-3.85446827	-4.11693204	-3.50294619	-3.61185856	-3.56078618	-3.30004664	-3.43532905	-3.51223939	-3.54589765	-3.45007822	-3.00187422	-3.16293471	-2.99983099	-2.93586822	-2.59425417	-2.5220278	-2.40408809	-2.3366435	-2.28691248	-2.03971025	-1.86182144	-2.03616935	-1.82704897	-1.96765853	-1.62058059	-1.75774288	-1.590064	-1.42332045	-1.73869384	-1.62158932	-1.55339417	-1.69722236	-1.19066613	-1.20538042	-1.2005093	-1.02652694	-0.909152354	-0.860699558	-0.784527932	-0.649675067	-0.680834865	-0.646340188	-0.599491121	-0.618559365	-0.662782015	-0.683993593	-0.698426967	-0.394650422	-0.631801949	-0.542695928	-0.454003643	-0.509088399	-0.403834507	-0.420644679	-0.223328846	-0.0771537064
